MagYaw,YawVelocityDegreesPerSecond,YawIntegral,YawProportional,YawDerivativeError,YawControl,YawIntegralGain,YawDerivativeGain,YawProportionalGain,YawAntiWindupGain,XNEDBodyFrame,XVelocityMetersPerSecond,ThetaPitchDegrees,XIntegral,XProportional,XDerivativeError,LongitudeControl,XIntegralGain,XDerivativeGain,XProportionalGain,XAntiWindupGain,LongitudeInnerLoopGain,XLongitudeOuterLoopSetpoint,YNEDBodyFrame,YVelocityMetersPerSecond,PhiRollDegrees,YIntegral,YProportional,YDerivativeError,LateralControl,YIntegralGain,YDerivativeGain,YProportionalGain,YAntiWindupGain,LateralInnerLoopGain,YLateralOuterLoopSetpoint,AltitudeFeetAgl,ZVelocityMetersPerSecond,ZIntegral,ZProportional,ZDerivativeError,MainRotorCollectiveControl,ZIntegralGain,ZDerivativeGain,ZProportionalGain,ZAntiWindupGain,ZNEDBodyFrame,LatitudeDegrees,LongitudeDegrees,Timeouts,UnrecognizedMsgTypes,ChecksumErrors,NumOfBlownFrames,MessageType,NumOfBytesInMsg
148.9721,-8.330278,0,145.3549,-5.058429,1,0,0,0,0,-240.6176,-9.317564,60.28685,0,-240.6176,-9.726786,-1,0,0,0,0,0,-10,819.0424,-0.02418634,41.31719,0,819.0424,0.5830108,-1,0,0,0,0,0,10,83.97176,-11.51158,-1.029009,21.25394,-40.90657,-0.2415577,0,0,0,0,-78.74606,0,0,3,0,0,972,2,213
149.6687,-8.43117,0,148.9721,-8.330278,1,0,0,0,0,-241.8144,-9.193655,61.5207,0,-241.8144,-9.317564,-1,0,0,0,0,0,-10,819.1381,-0.1752644,40.17222,0,819.1381,-0.02418634,-1,0,0,0,0,0,10,86.28019,-10.94114,-1.012921,16.08832,-37.76259,-0.4944201,0,0,0,0,-83.91168,0,0,3,0,0,973,2,213
148.7876,-8.250587,0,149.6687,-8.43117,1,0,0,0,0,-242.3839,-9.768281,62.79451,0,-241.8144,-9.193655,-1,0,0,0,0,0,-10,819.0134,0.5517072,34.40181,0,819.1381,-0.1752644,-1,0,0,0,0,0,10,90.42281,-9.129742,-0.9968323,16.08832,-35.89132,-0.4569807,0,0,0,0,-86.46806,0,0,3,0,0,974,2,213
147.2343,-7.451514,0,148.7876,-8.250587,1,0,0,0,0,-243.5919,-10.44849,62.6782,0,-242.3839,-9.768281,-1,0,0,0,0,0,-10,819.1322,1.296012,30.34302,0,819.0134,0.5517072,-1,0,0,0,0,0,10,92.38954,-7.869818,-0.9833004,13.53194,-29.9492,-0.5265008,0,0,0,0,-90.28765,0,0,3,0,0,975,2,213
143.455,-6.760363,0,147.2343,-7.451514,1,0,0,0,0,-245.0912,-10.96861,60.77263,0,-245.0912,-10.44849,-1,0,0,0,0,0,-10,818.9294,1.773161,22.82328,0,818.9294,1.296012,-1,0,0,0,0,0,10,94.64258,-6.375629,-0.9659277,7.660332,-25.81615,-0.8084539,0,0,0,0,-92.33967,0,0,3,0,0,976,2,213
139.3187,-7.813438,0,143.455,-6.760363,1,0,0,0,0,-245.0135,-11.46038,57.08576,0,-245.0135,-10.96861,-1,0,0,0,0,0,-10,819.7291,2.129292,15.0678,0,819.7291,1.773161,-1,0,0,0,0,0,10,96.48466,-4.854373,-0.9602306,5.697052,-20.91462,-0.8626834,0,0,0,0,-94.30295,0,0,3,0,0,977,2,213
136.8882,-7.411458,0,139.3187,-7.813438,1,0,0,0,0,-246.9083,-12.30808,53.79158,0,-245.0135,-11.46038,-1,0,0,0,0,0,-10,819.8711,2.69729,10.48517,0,819.7291,2.129292,-0.4662372,0,0,0,0,0,10,97.48775,-3.260683,-0.9545336,5.697052,-15.92429,-0.8000466,0,0,0,0,-96.0392,0,0,3,0,0,978,2,213
135.1277,-5.388291,0,136.8882,-7.411458,1,0,0,0,0,-247.645,-12.98584,49.77225,0,-246.9083,-12.30808,-1,0,0,0,0,0,-10,819.903,3.082586,6.898407,0,819.8711,2.69729,-0.04463541,0,0,0,0,0,10,97.81617,-1.731194,-0.9505728,3.9608,-10.69634,-0.8388913,0,0,0,0,-97.39243,0,0,3,0,0,979,2,213
130.9991,-25.60451,0,135.1277,-5.388291,1,0,0,0,0,-248.6472,-13.44578,42.3152,0,-248.6472,-12.98584,-1,0,0,0,0,0,-10,819.8798,3.318161,0.9342031,0,819.8798,3.082586,0.2853466,0,0,0,0,0,10,97.85852,0.1606561,-0.9455978,2.367447,-5.67901,-0.8706923,0,0,0,0,-97.63255,0,0,3,0,0,980,2,213
127.6973,-36.15321,0,130.9991,-25.60451,1,0,0,0,0,-250.7351,-13.62227,36.70543,0,-250.7351,-13.44578,-1,0,0,0,0,0,-10,819.9117,3.452564,-2.88526,0,819.9117,3.318161,0.8340533,0,0,0,0,0,10,97.48067,1.375448,-0.943109,2.488762,0.5270164,-0.7902339,0,0,0,0,-97.51124,0,0,3,0,0,981,2,213
124.0915,-44.47073,0,127.6973,-36.15321,1,0,0,0,0,-251.2459,-13.7534,30.14038,0,-250.7351,-13.62227,-1,0,0,0,0,0,-10,820.946,3.53555,-5.633647,0,819.9117,3.452564,1,0,0,0,0,0,10,96.90025,2.646132,-0.9406203,2.488762,4.512021,-0.7422763,0,0,0,0,-97.30116,0,0,3,0,0,982,2,213
120.2332,-49.78741,0,124.0915,-44.47073,1,0,0,0,0,-253.1778,-13.70632,22.35967,0,-251.2459,-13.7534,-1,0,0,0,0,0,-10,820.8447,3.615719,-7.058213,0,820.946,3.53555,1,0,0,0,0,0,10,95.76214,3.860073,-0.9379215,2.698845,8.680373,-0.6796196,0,0,0,0,-97.03692,0,0,3,0,0,983,2,213
116.3256,-51.09256,0,120.2332,-49.78741,1,0,0,0,0,-254.6013,-13.59042,13.7761,0,-254.6013,-13.70632,-1,0,0,0,0,0,-10,820.8997,3.639524,-6.267421,0,820.8997,3.615719,1,0,0,0,0,0,10,94.11098,5.0427,-0.9312652,3.693192,12.66258,-0.5688499,0,0,0,0,-96.30681,0,0,3,0,0,984,2,213
112.6642,-45.09998,0,116.3256,-51.09256,1,0,0,0,0,-255.3629,-13.39605,4.846716,0,-255.3629,-13.59042,-0.7370592,0,0,0,0,0,-10,822.1688,3.673361,-3.542017,0,822.1688,3.639524,1,0,0,0,0,0,10,92.05932,6.232608,-0.9255573,5.708008,16.54207,-0.3999826,0,0,0,0,-94.29199,0,0,3,0,0,985,2,213
109.632,-32.05212,0,112.6642,-45.09998,1,0,0,0,0,-256.3875,-13.12869,-4.028753,0,-255.3629,-13.39605,-0.4602482,0,0,0,0,0,-10,822.192,3.716487,0.5282968,0,822.1688,3.673361,1,0,0,0,0,0,10,89.76914,7.311458,-0.9198493,5.708008,20.44545,-0.3497372,0,0,0,0,-91.84001,0,0,3,0,0,986,2,213
107.5396,-14.16115,0,109.632,-32.05212,1,0,0,0,0,-257.6834,-12.86114,-12.84039,0,-256.3875,-13.12869,-0.1851086,0,0,0,0,0,-10,823.038,3.792854,5.443691,0,822.192,3.716487,0.8713967,0,0,0,0,0,10,87.29361,8.123919,-0.9116893,8.159988,23.98451,-0.1565051,0,0,0,0,-89.63664,0,0,3,0,0,987,2,213
106.3534,12.1837,0,107.5396,-14.16115,1,0,0,0,0,-258.9622,-12.34882,-25.7247,0,-258.9622,-12.86114,0.08805215,0,0,0,0,0,-10,822.9829,3.879508,12.60786,0,822.9829,3.792854,0.4191805,0,0,0,0,0,10,82.94328,9.792355,-0.8887436,12.58237,26.6497,0.157815,0,0,0,0,-87.41763,0,0,3,0,0,988,2,213
106.3976,23.72017,0,106.3534,12.1837,1,0,0,0,0,-260.8555,-12.1325,-33.22708,0,-260.8555,-12.34882,0.4874658,0,0,0,0,0,-10,822.896,3.958707,16.8146,0,822.896,3.879508,-0.2399228,0,0,0,0,0,10,80.11666,10.5912,-0.8711144,17.62919,32.12284,0.5357056,0,0,0,0,-82.37081,0,0,3,0,0,989,2,213
107.1909,33.14935,0,106.3976,23.72017,1,0,0,0,0,-261.8972,-12.06504,-42.22322,0,-260.8555,-12.1325,0.7200394,0,0,0,0,0,-10,823.8203,4.124798,22.12217,0,822.896,3.958707,-0.6269435,0,0,0,0,0,10,76.03947,11.42373,-0.8534852,17.62919,34.74337,0.583235,0,0,0,0,-79.93449,0,0,3,0,0,990,2,213
111.1262,41.54961,0,107.1909,33.14935,1,0,0,0,0,-262.6788,-12.77221,-49.22575,0,-261.8972,-12.06504,0.9989197,0,0,0,0,0,-10,823.9448,4.64456,24.39779,0,823.8203,4.124798,-1,0,0,0,0,0,10,71.1635,11.59384,-0.8334197,20.06551,37.47442,0.7782294,0,0,0,0,-75.90353,0,0,3,0,0,991,2,213
114.9548,41.87536,0,111.1262,41.54961,1,0,0,0,0,-264.6469,-13.19547,-50.16413,0,-264.6469,-12.77221,1,0,0,0,0,0,-10,825.1038,4.926577,21.95656,0,825.1038,4.64456,-1,0,0,0,0,0,10,68.60936,11.61331,-0.7849044,29.07478,38.03243,1,0,0,0,0,-70.92522,0,0,3,0,0,992,2,213
123.5666,31.52282,0,114.9548,41.87536,1,0,0,0,0,-265.5156,-14.39039,-46.62537,0,-265.5156,-13.19547,1,0,0,0,0,0,-10,824.9937,5.625066,11.90768,0,824.9937,4.926577,-1,0,0,0,0,0,10,63.72036,11.21511,-0.7897096,31.66962,38.09629,1,0,0,0,0,-68.33038,0,0,3,0,0,993,2,213
129.3425,25.19226,0,123.5666,31.52282,1,0,0,0,0,-267.4088,-16.18077,-35.85538,0,-265.5156,-14.39039,1,0,0,0,0,0,-10,824.9067,6.789677,-1.184475,0,824.9937,5.625066,-0.1755067,0,0,0,0,0,10,59.74726,9.472374,-0.8094193,31.66962,36.79004,1,0,0,0,0,-63.28356,0,0,3,0,0,994,2,213
131.1232,28.49302,0,129.3425,25.19226,1,0,0,0,0,-269.7035,-17.25249,-24.22126,0,-267.4088,-16.18077,0.8015167,0,0,0,0,0,-10,826.0425,7.887047,-10.89754,0,824.9067,6.789677,1,0,0,0,0,0,10,57.008,7.483446,-0.8206208,36.71644,31.07318,1,0,0,0,0,-59.28262,0,0,3,0,0,995,2,213
131.1184,29.7666,0,131.1232,28.49302,1,0,0,0,0,-270.465,-17.72529,-15.08389,0,-270.465,-17.25249,0.4408591,0,0,0,0,0,-10,827.3116,8.758177,-16.57357,0,827.3116,7.887047,1,0,0,0,0,0,10,55.63695,5.609249,-0.8905147,42.7322,24.5487,1,0,0,0,0,-57.2678,0,0,3,0,0,996,2,213
129.8931,25.5808,0,131.1184,29.7666,1,0,0,0,0,-271.8333,-17.84892,-4.44401,0,-271.8333,-17.72529,0.1576007,0,0,0,0,0,-10,828.2126,9.690245,-19.77474,0,828.2126,8.758177,1,0,0,0,0,0,10,54.45295,3.045194,-0.9374449,44.19109,18.40058,1,0,0,0,0,-55.80891,0,0,3,0,0,997,2,213
127.4044,13.24945,0,129.8931,25.5808,1,0,0,0,0,-273.5946,-17.42016,6.645454,0,-271.8333,-17.84892,-0.1722357,0,0,0,0,0,-10,828.2677,10.40896,-17.83817,0,828.2126,9.690245,1,0,0,0,0,0,10,54.42736,-0.03022492,-0.981276,44.19109,9.989454,1,0,0,0,0,-54.71018,0,0,3,0,0,998,2,213
124.4082,-1.4053,0,127.4044,13.24945,1,0,0,0,0,-274.6974,-16.36604,16.76128,0,-273.5946,-17.42016,-0.5160091,0,0,0,0,0,-10,829.2239,10.7475,-12.37519,0,828.2677,10.40896,1,0,0,0,0,0,10,55.14033,-3.304732,-1.010028,45.28982,-0.09914985,1,0,0,0,0,-54.36438,0,0,3,0,0,999,2,213
121.6244,-9.674213,0,124.4082,-1.4053,1,0,0,0,0,-276.2827,-14.93485,25.44469,0,-276.2827,-16.36604,-0.8295998,0,0,0,0,0,-10,830.2902,10.53195,-6.98162,0,830.2902,10.7475,1,0,0,0,0,0,10,56.94886,-6.267434,-1.039544,44.86113,-10.84084,1,0,0,0,0,-55.13887,0,0,3,0,0,1000,2,213
119.6527,-8.296452,0,121.6244,-9.674213,1,0,0,0,0,-277.4467,-13.53113,32.34981,0,-277.4467,-14.93485,-1,0,0,0,0,0,-10,831.2782,9.914225,-4.013424,0,831.2782,10.53195,1,0,0,0,0,0,10,59.39991,-8.387865,-1.044829,43.11641,-20.55969,1,0,0,0,0,-56.88359,0,0,3,0,0,1001,2,213
118.6166,-4.026498,0,119.6527,-8.296452,1,0,0,0,0,-279.7834,-12.15824,37.09451,0,-277.4467,-13.53113,-1,0,0,0,0,0,-10,832.0865,9.052296,-3.461179,0,831.2782,9.914225,1,0,0,0,0,0,10,62.12001,-10.09926,-1.028201,43.11641,-27.51555,1,0,0,0,0,-59.70293,0,0,3,0,0,1002,2,213
118.1169,0.7748253,0,118.6166,-4.026498,1,0,0,0,0,-280.6673,-10.26337,41.56909,0,-279.7834,-12.15824,-1,0,0,0,0,0,-10,833.4193,7.343418,-0.9819196,0,832.0865,9.052296,1,0,0,0,0,0,10,67.14759,-12.31618,-1.008119,40.29707,-33.12961,0.9918022,0,0,0,0,-61.86914,0,0,3,0,0,1003,2,213
118.6184,3.705782,0,118.1169,0.7748253,1,0,0,0,0,-282.1353,-8.963655,45.45464,0,-282.1353,-10.26337,-1,0,0,0,0,0,-10,834.3379,5.792449,5.209234,0,834.3379,7.343418,1,0,0,0,0,0,10,72.01944,-13.46644,-0.9372714,32.71664,-40.402,0.5323509,0,0,0,0,-67.28336,0,0,3,0,0,1004,2,213
120.1281,4.154479,0,118.6184,3.705782,1,0,0,0,0,-282.6848,-8.047962,49.59145,0,-282.6848,-8.963655,-1,0,0,0,0,0,-10,835.3578,4.303132,13.38244,0,835.3578,5.792449,0.4407505,0,0,0,0,0,10,77.38277,-14.0454,-0.9091272,28.14413,-44.17531,0.2476174,0,0,0,0,-71.85587,0,0,3,0,0,1005,2,213
122.5016,0.3208356,0,120.1281,4.154479,1,0,0,0,0,-283.8816,-8.060205,53.88519,0,-282.6848,-8.047962,-1,0,0,0,0,0,-10,835.4534,3.974682,22.4187,0,835.3578,4.303132,-0.3111845,0,0,0,0,0,10,81.81178,-13.12866,-0.8809831,28.14413,-46.07454,0.2540914,0,0,0,0,-77.0215,0,0,3,0,0,1006,2,213
124.8349,-6.822152,0,122.5016,0.3208356,1,0,0,0,0,-284.7664,-8.20865,57.76212,0,-283.8816,-8.060205,-1,0,0,0,0,0,-10,835.2825,4.057338,30.83285,0,835.4534,3.974682,-1,0,0,0,0,0,10,85.92344,-11.8915,-0.8580046,22.9785,-43.06725,0.006559402,0,0,0,0,-81.90134,0,0,3,0,0,1007,2,213
125.8132,-12.40408,0,124.8349,-6.822152,1,0,0,0,0,-286.1474,-8.102121,60.59152,0,-286.1474,-8.20865,-1,0,0,0,0,0,-10,836.4357,3.640361,36.18321,0,836.4357,4.057338,-1,0,0,0,0,0,10,89.53059,-11.10036,-0.8257854,14.12056,-39.00889,-0.4376226,0,0,0,0,-85.87944,0,0,3,0,0,1008,2,213
125.4758,-14.72996,0,125.8132,-12.40408,1,0,0,0,0,-286.7082,-8.17762,61.92507,0,-286.7082,-8.102121,-1,0,0,0,0,0,-10,837.4788,3.836263,37.42651,0,837.4788,3.640361,-1,0,0,0,0,0,10,91.94704,-10.31735,-0.8148913,10.89407,-36.41361,-0.5875113,0,0,0,0,-89.10593,0,0,3,0,0,1009,2,213
122.5581,-15.94686,0,125.4758,-14.72996,1,0,0,0,0,-286.8416,-8.631361,63.46232,0,-286.7082,-8.17762,-1,0,0,0,0,0,-10,837.5657,5.240671,36.04802,0,837.4788,3.836263,-1,0,0,0,0,0,10,95.49747,-8.245126,-0.8039973,10.89407,-33.84505,-0.54731,0,0,0,0,-91.9409,0,0,3,0,0,1010,2,213
117.0189,-14.94992,0,122.5581,-15.94686,1,0,0,0,0,-287.8937,-9.018756,63.00492,0,-286.8416,-8.631361,-1,0,0,0,0,0,-10,837.5511,6.611519,31.19188,0,837.5657,5.240671,-1,0,0,0,0,0,10,98.18488,-6.274421,-0.7959382,8.059097,-27.04731,-0.6289807,0,0,0,0,-95.61758,0,0,3,0,0,1011,2,213
110.5255,-13.04527,0,117.0189,-14.94992,1,0,0,0,0,-289.13,-9.187687,60.58784,0,-289.13,-9.018756,-1,0,0,0,0,0,-10,838.5942,7.296993,24.23336,0,838.5942,6.611519,-1,0,0,0,0,0,10,100.2769,-4.692051,-0.7896625,1.893219,-20.58261,-0.9127913,0,0,0,0,-98.10678,0,0,3,0,0,1012,2,213
107.5558,-11.57737,0,110.5255,-13.04527,1,0,0,0,0,-290.0544,-9.286288,58.74335,0,-290.0544,-9.187687,-1,0,0,0,0,0,-10,839.3707,7.673155,20.63042,0,839.3707,7.296993,-1,0,0,0,0,0,10,100.7707,-3.843518,-0.7899727,-0.3101578,-15.39181,-0.9838956,0,0,0,0,-100.3102,0,0,3,0,0,1013,2,213
102.751,-11.19795,0,107.5558,-11.57737,1,0,0,0,0,-290.381,-9.649066,54.00502,0,-290.0544,-9.286288,-1,0,0,0,0,0,-10,839.3475,8.890147,14.51398,0,839.3707,7.673155,-0.977999,0,0,0,0,0,10,101.8304,-1.678192,-0.7902829,-0.3101578,-12.60828,-0.9524457,0,0,0,0,-101.2876,0,0,3,0,0,1014,2,213
97.59462,-19.75779,0,102.751,-11.19795,1,0,0,0,0,-292.2205,-9.925354,47.94209,0,-290.381,-9.649066,-1,0,0,0,0,0,-10,840.3356,9.808243,8.931134,0,839.3475,8.890147,-0.4152862,0,0,0,0,0,10,101.7423,0.491107,-0.7915705,-1.287567,-5.505141,-0.9303635,0,0,0,0,-102.295,0,0,3,0,0,1015,2,213
95.01913,-22.25784,0,97.59462,-19.75779,1,0,0,0,0,-293.225,-9.970391,44.28506,0,-293.225,-9.925354,-1,0,0,0,0,0,-10,841.5033,10.01416,6.343312,0,841.5033,9.808243,0.09833565,0,0,0,0,0,10,101.6728,1.414187,-0.7957247,-1.859161,1.611027,-0.8870519,0,0,0,0,-101.8592,0,0,3,0,0,1016,2,213
90.31561,-25.29791,0,95.01913,-22.25784,1,0,0,0,0,-293.7359,-9.919253,35.51222,0,-293.7359,-9.970391,-1,0,0,0,0,0,-10,842.5376,10.20254,1.523324,0,842.5376,10.01416,0.3364153,0,0,0,0,0,10,100.766,3.159288,-0.7973738,-1.649078,4.639101,-0.8417537,0,0,0,0,-101.6491,0,0,3,0,0,1017,2,213
88.17265,-26.29522,0,90.31561,-25.29791,1,0,0,0,0,-294.7404,-9.816102,30.14596,0,-293.7359,-9.919253,-1,0,0,0,0,0,-10,843.7053,10.21422,-0.5914426,0,842.5376,10.20254,0.7798542,0,0,0,0,0,10,99.65394,4.019358,-0.7990229,-1.649078,10.36373,-0.7780848,0,0,0,0,-101.2132,0,0,3,0,0,1018,2,213
85.1541,-26.74656,0,88.17265,-26.29522,1,0,0,0,0,-295.2048,-9.637613,20.51778,0,-294.7404,-9.816102,-1,0,0,0,0,0,-10,844.418,10.12578,-2.321566,0,843.7053,10.21422,0.9744127,0,0,0,0,0,10,97.92854,5.335096,-0.8002361,-1.213249,13.1851,-0.7213879,0,0,0,0,-99.60425,0,0,3,0,0,1019,2,213
83.47623,-24.91535,0,85.1541,-26.74656,1,0,0,0,0,-296.5325,-9.474295,13.80986,0,-296.5325,-9.637613,-0.9460512,0,0,0,0,0,-10,845.8754,10.05423,-2.109077,0,845.8754,10.12578,1,0,0,0,0,0,10,96.06039,6.185961,-0.7979485,1.891846,17.50125,-0.4866214,0,0,0,0,-98.10815,0,0,3,0,0,1020,2,213
81.3528,-17.79847,0,83.47623,-24.91535,1,0,0,0,0,-297.5571,-9.215143,3.17423,0,-297.5571,-9.474295,-0.7381057,0,0,0,0,0,-10,845.8986,9.919279,0.5115881,0,845.8986,10.05423,1,0,0,0,0,0,10,93.2518,7.511988,-0.7936047,4.343811,20.29243,-0.3057398,0,0,0,0,-95.65619,0,0,3,0,0,1021,2,213
80.28419,-9.880406,0,81.3528,-17.79847,1,0,0,0,0,-298.6159,-9.049137,-4.013164,0,-297.5571,-9.215143,-0.4084011,0,0,0,0,0,-10,847.724,9.817279,3.642263,0,845.8986,9.919279,0.8729339,0,0,0,0,0,10,91.2672,7.955214,-0.7892609,4.343811,24.64232,-0.2517637,0,0,0,0,-93.23555,0,0,3,0,0,1022,2,213
79.34944,5.390289,0,80.28419,-9.880406,1,0,0,0,0,-299.3751,-8.819695,-14.54417,0,-298.6159,-9.049137,-0.1855919,0,0,0,0,0,-10,847.8022,9.770075,9.405565,0,847.724,9.817279,0.5849118,0,0,0,0,0,10,87.9624,8.534157,-0.7824964,6.76445,26.09628,-0.08556759,0,0,0,0,-91.89667,0,0,3,0,0,1023,2,213
79.06723,18.76031,0,79.34944,5.390289,1,0,0,0,0,-300.428,-8.530696,-24.65406,0,-300.428,-8.819695,0.1408692,0,0,0,0,0,-10,848.7496,9.715513,15.07866,0,848.7496,9.770075,0.054688,0,0,0,0,0,10,84.79089,9.580656,-0.7625074,11.88567,27.99545,0.2582943,0,0,0,0,-88.11433,0,0,3,0,0,1024,2,213
79.17882,28.67635,0,79.06723,18.76031,1,0,0,0,0,-300.9612,-8.430071,-35.4467,0,-300.9612,-8.530696,0.454276,0,0,0,0,0,-10,849.8303,9.85892,21.55161,0,849.8303,9.715513,-0.467237,0,0,0,0,0,10,80.47404,10.3909,-0.7477195,14.78785,31.42838,0.4835093,0,0,0,0,-85.21215,0,0,3,0,0,1025,2,213
80.66573,37.04359,0,79.17882,28.67635,1,0,0,0,0,-302.2708,-8.600043,-42.65908,0,-300.9612,-8.430071,0.7888477,0,0,0,0,0,-10,851.8904,10.26971,25.43222,0,849.8303,9.85892,-1,0,0,0,0,0,10,76.43806,10.72877,-0.7329317,14.78785,34.08632,0.5286242,0,0,0,0,-80.98675,0,0,3,0,0,1026,2,213
85.37544,47.30084,0,80.66573,37.04359,1,0,0,0,0,-303.0954,-8.842142,-46.25249,0,-302.2708,-8.600043,1,0,0,0,0,0,-10,852.6495,10.74574,23.97405,0,851.8904,10.26971,-1,0,0,0,0,0,10,72.61431,10.99161,-0.7139184,19.01325,35.19465,0.8096244,0,0,0,0,-76.31705,0,0,3,0,0,1027,2,213
93.07322,50.21526,0,85.37544,47.30084,1,0,0,0,0,-304.362,-9.223552,-46.33806,0,-304.362,-8.842142,1,0,0,0,0,0,-10,854.075,11.30773,17.3651,0,854.075,10.74574,-1,0,0,0,0,0,10,68.91506,11.10594,-0.6748364,27.26955,36.05687,1,0,0,0,0,-72.73045,0,0,3,0,0,1028,2,213
101.0432,46.37704,0,93.07322,50.21526,1,0,0,0,0,-304.9211,-10.04728,-42.24095,0,-304.9211,-9.223552,1,0,0,0,0,0,-10,854.8892,12.37395,7.487033,0,854.8892,11.30773,-0.6775889,0,0,0,0,0,10,65.81709,10.32786,-0.6785851,30.82617,36.43192,1,0,0,0,0,-69.17383,0,0,3,0,0,1029,2,213
106.775,40.59383,0,101.0432,46.37704,1,0,0,0,0,-306.2024,-10.97011,-33.78918,0,-304.9211,-10.04728,0.9994695,0,0,0,0,0,-10,856.0249,13.76356,-3.173213,0,854.8892,12.37395,0.2311929,0,0,0,0,0,10,62.6945,8.688693,-0.7033745,30.82617,33.8795,1,0,0,0,0,-66.27885,0,0,3,0,0,1030,2,213
109.1658,34.07789,0,106.775,40.59383,1,0,0,0,0,-306.8363,-11.55091,-21.55313,0,-306.2024,-10.97011,0.7374647,0,0,0,0,0,-10,858.085,15.16448,-12.69104,0,856.0249,13.76356,1,0,0,0,0,0,10,60.09277,6.411777,-0.7198777,33.72115,28.50239,1,0,0,0,0,-62.79073,0,0,3,0,0,1031,2,213
109.0004,29.03891,0,109.1658,34.07789,1,0,0,0,0,-308.3141,-11.6493,-13.92548,0,-308.3141,-11.55091,0.3581469,0,0,0,0,0,-10,858.7977,15.87483,-16.29644,0,858.7977,15.16448,1,0,0,0,0,0,10,59.12053,4.791485,-0.7716179,39.92416,21.0332,1,0,0,0,0,-60.07584,0,0,3,0,0,1032,2,213
106.6919,14.86854,0,109.0004,29.03891,1,0,0,0,0,-309.0644,-11.4043,-0.04003401,0,-309.0644,-11.6493,0.1216899,0,0,0,0,0,-10,860.0436,16.71668,-16.90081,0,860.0436,15.87483,1,0,0,0,0,0,10,58.13196,1.353731,-0.8134546,40.59293,15.71799,1,0,0,0,0,-59.40707,0,0,3,0,0,1033,2,213
103.8862,-1.857072,0,106.6919,14.86854,1,0,0,0,0,-309.7595,-10.83706,9.947916,0,-309.0644,-11.4043,-0.3087589,0,0,0,0,0,-10,862.1355,16.8637,-13.17114,0,860.0436,16.71668,1,0,0,0,0,0,10,58.51099,-1.43831,-0.8489894,40.59293,4.440778,1,0,0,0,0,-58.00948,0,0,3,0,0,1034,2,213
98.66544,-24.98913,0,103.8862,-1.857072,1,0,0,0,0,-310.7787,-9.456819,23.52908,0,-309.7595,-10.83706,-0.6183854,0,0,0,0,0,-10,863.0134,16.11021,-6.307239,0,862.1355,16.8637,1,0,0,0,0,0,10,59.96935,-5.86474,-0.8667058,41.99052,-4.718233,1,0,0,0,0,-58.26524,0,0,3,0,0,1035,2,213
94.95062,-30.34318,0,98.66544,-24.98913,1,0,0,0,0,-311.8444,-8.507561,31.2463,0,-311.8444,-9.456819,-1,0,0,0,0,0,-10,864.213,14.92781,-2.876278,0,864.213,16.11021,1,0,0,0,0,0,10,62.03527,-8.425838,-0.8768781,40.08008,-19.23869,1,0,0,0,0,-59.91992,0,0,3,0,0,1036,2,213
90.54143,-22.1041,0,94.95062,-30.34318,1,0,0,0,0,-312.6706,-7.406708,39.98929,0,-312.6706,-8.507561,-1,0,0,0,0,0,-10,865.201,12.64104,0.962168,0,865.201,14.92781,1,0,0,0,0,0,10,66.3768,-11.36808,-0.8657848,37.96671,-27.64012,1,0,0,0,0,-62.03329,0,0,3,0,0,1037,2,213
89.00636,-6.023297,0,90.54143,-22.1041,1,0,0,0,0,-314.0428,-6.808781,45.91894,0,-312.6706,-7.406708,-1,0,0,0,0,0,-10,867.5219,10.46178,5.673758,0,865.201,12.64104,0.8314806,0,0,0,0,0,10,70.94136,-13.06379,-0.8337438,37.96671,-37.29186,0.9811718,0,0,0,0,-66.6815,0,0,3,0,0,1038,2,213
89.63911,3.931323,0,89.00636,-6.023297,1,0,0,0,0,-314.7164,-6.611207,49.00308,0,-314.0428,-6.808781,-1,0,0,0,0,0,-10,868.0636,9.167487,9.835206,0,867.5219,10.46178,0.3980142,0,0,0,0,0,10,73.8079,-13.73751,-0.8004252,33.3185,-42.85446,0.6767304,0,0,0,0,-70.6896,0,0,3,0,0,1039,2,213
94.39766,17.63515,0,89.63911,3.931323,1,0,0,0,0,-315.4331,-6.552326,54.10967,0,-315.4331,-6.611207,-1,0,0,0,0,0,-10,869.24,6.914749,20.87099,0,869.24,9.167487,0.01516104,0,0,0,0,0,10,79.81568,-14.38508,-0.7451738,25.94102,-45.06454,0.2714192,0,0,0,0,-74.05898,0,0,3,0,0,1040,2,213
102.928,19.71887,0,94.39766,17.63515,1,0,0,0,0,-316.2832,-6.690472,58.16214,0,-316.2832,-6.552326,-1,0,0,0,0,0,-10,870.5033,5.860507,34.3989,0,870.5033,6.914749,-1,0,0,0,0,0,10,85.18567,-13.8021,-0.7254371,19.73668,-47.1888,-0.09919995,0,0,0,0,-80.26332,0,0,3,0,0,1041,2,213
107.7126,16.33272,0,102.928,19.71887,1,0,0,0,0,-316.9139,-6.710959,59.72154,0,-316.2832,-6.690472,-1,0,0,0,0,0,-10,870.4106,6.033443,40.99461,0,870.5033,5.860507,-1,0,0,0,0,0,10,87.93341,-13.04418,-0.7057004,19.73668,-45.27639,-0.05764264,0,0,0,0,-84.91022,0,0,3,0,0,1042,2,213
